date,org_file_name,weight_prediction_pixel_mean,weight_prediction_weight,bright
20211125132827,FA0002_GW01_H02_0010_20211125132827_farm_image_real_a71b25e94d80.jpg,1508.0,329.8,yes
20211125112442,FA0002_GW01_H01_0007_20211125112442_farm_image_real_04769fe74202.jpg,2063.0,455.4,yes
20211125152240,FA0002_GW01_H02_0015_20211125152240_farm_image_real_957b0c5c4cf6.jpg,1664.0,365.1,no
20211125155023,FA0002_GW01_H01_0001_20211125155023_farm_image_real_d219565f4bdc.jpg,1542.0,337.5,no
20211125081505,FA0002_GW01_H01_0001_20211125081505_farm_image_real_94d33ad2410d.jpg,2000.0,441.2,no
20211125084920,FA0002_GW01_H02_0012_20211125084920_farm_image_real_2a3b2a2f40fd.jpg,1656.0,363.3,yes
20211125115631,FA0002_GW01_H02_0012_20211125115631_farm_image_real_ff4aacf44416.jpg,1732.0,380.5,yes
20211125085055,FA0002_GW01_H02_0015_20211125085055_farm_image_real_5f50e66744db.jpg,1963.0,432.8,yes
20211125143840,FA0002_GW01_H02_0015_20211125143840_farm_image_real_1b71f6fe4c50.jpg,1708.0,375.1,no
20211125103828,FA0002_GW01_H02_0010_20211125103828_farm_image_real_046515ce4df7.jpg,1386.0,302.2,yes
20211125090626,FA0002_GW01_H01_0002_20211125090626_farm_image_real_1e2bcaef40bc.jpg,1565.0,342.7,yes
20211125080639,FA0002_GW01_H02_0014_20211125080639_farm_image_real_3c2758b041b1.jpg,1339.0,291.6,no
20211125112428,FA0002_GW01_H02_0012_20211125112428_farm_image_real_b94b4edf40a2.jpg,1406.0,306.7,yes
20211125153429,FA0002_GW01_H02_0012_20211125153429_farm_image_real_6d8fc7294c88.jpg,1579.0,345.9,yes
20211125093235,FA0002_GW01_H02_0010_20211125093235_farm_image_real_ec9cb2c747d3.jpg,1554.0,340.2,yes
20211125093232,FA0002_GW01_H02_0012_20211125093232_farm_image_real_e1b21bec4cc0.jpg,1376.0,299.9,yes
20211125143239,FA0002_GW01_H02_0014_20211125143239_farm_image_real_696a6aad47d3.jpg,1829.0,402.5,no
20211125144431,FA0002_GW01_H02_0014_20211125144431_farm_image_real_4a99d47346e1.jpg,1709.0,375.3,no
20211125151056,FA0002_GW01_H02_0013_20211125151056_farm_image_real_6add159f435f.jpg,1770.0,389.1,yes
20211125145039,FA0002_GW01_H02_0013_20211125145039_farm_image_real_ffe1c9a445a4.jpg,1702.0,373.7,yes
20211125145036,FA0002_GW01_H02_0015_20211125145036_farm_image_real_4c44b80e4a1a.jpg,1645.0,360.8,no
20211125103038,FA0002_GW01_H02_0014_20211125103038_farm_image_real_0e010aa84122.jpg,1748.0,384.1,no
20211125140034,FA0002_GW01_H02_0010_20211125140034_farm_image_real_12064c754596.jpg,1606.0,352.0,yes
20211125144035,FA0002_GW01_H02_0013_20211125144035_farm_image_real_0f8052814f05.jpg,1596.0,349.7,yes
20211125105236,FA0002_GW01_H02_0014_20211125105236_farm_image_real_dca681c44564.jpg,1150.0,248.8,no
20211125132433,FA0002_GW01_H02_0015_20211125132433_farm_image_real_a0dbba834795.jpg,1608.0,352.4,no
20211125131627,FA0002_GW01_H02_0010_20211125131627_farm_image_real_7dd1d5ed42fe.jpg,1562.0,342.0,yes
20211125080634,FA0002_GW01_H01_0002_20211125080634_farm_image_real_1e5693eb4150.jpg,2029.0,447.7,no
20211125115235,FA0002_GW01_H01_0002_20211125115235_farm_image_real_4c6c1f264dd5.jpg,1906.0,419.9,no
20211125142843,FA0002_GW01_H02_0013_20211125142843_farm_image_real_24dca26447d5.jpg,1621.0,355.4,yes
20211125085442,FA0002_GW01_H01_0007_20211125085442_farm_image_real_3cf4a0b14998.jpg,1167.0,252.6,yes
20211125114228,FA0002_GW01_H01_0002_20211125114228_farm_image_real_16568347441d.jpg,1783.0,392.1,yes
20211125123029,FA0002_GW01_H02_0010_20211125123029_farm_image_real_87cb5cc44d36.jpg,1680.0,368.7,yes
20211125084519,FA0002_GW01_H01_0001_20211125084519_farm_image_real_12235cb54874.jpg,1471.0,321.4,yes
20211125153037,FA0002_GW01_H02_0010_20211125153037_farm_image_real_5d8ae3864679.jpg,1612.0,353.3,yes
20211125120838,FA0002_GW01_H02_0015_20211125120838_farm_image_real_1ff43ca24781.jpg,1748.0,384.1,no
20211125081839,FA0002_GW01_H01_0002_20211125081839_farm_image_real_e00f90cd45c1.jpg,2155.0,476.3,no
20211125125032,FA0002_GW01_H02_0012_20211125125032_farm_image_real_5162c82245dd.jpg,1757.0,386.2,yes
20211125134426,FA0002_GW01_H01_0002_20211125134426_farm_image_real_d1bd2f744412.jpg,1938.0,427.1,no
20211125115718,FA0002_GW01_H01_0001_20211125115718_farm_image_real_31a38d0c4623.jpg,1696.0,372.4,no
20211125135030,FA0002_GW01_H02_0014_20211125135030_farm_image_real_4e89486e41cc.jpg,1650.0,361.9,no
20211125134846,FA0002_GW01_H01_0001_20211125134846_farm_image_real_3801bb614e46.jpg,1498.0,327.5,no
20211125143434,FA0002_GW01_H02_0010_20211125143434_farm_image_real_d1676c964905.jpg,1590.0,348.4,yes
20211125110236,FA0002_GW01_H02_0014_20211125110236_farm_image_real_3f51fe5a409d.jpg,1548.0,338.9,no
20211125092248,FA0002_GW01_H02_0014_20211125092248_farm_image_real_8bd651df437c.jpg,1461.0,319.2,yes
20211125145232,FA0002_GW01_H01_0002_20211125145232_farm_image_real_271fabc84456.jpg,2086.0,460.6,no
20211125152240,FA0002_GW01_H02_0013_20211125152240_farm_image_real_dbcc729245c8.jpg,1898.0,418.1,yes
20211125112031,FA0002_GW01_H02_0010_20211125112031_farm_image_real_b802863e4d0b.jpg,1662.0,364.7,yes
20211125141241,FA0002_GW01_H02_0010_20211125141241_farm_image_real_1accc58a4c25.jpg,1536.0,336.1,yes
20211125083246,FA0002_GW01_H01_0007_20211125083246_farm_image_real_0f43c1fb485d.jpg,1861.0,409.7,no
20211125124029,FA0002_GW01_H02_0012_20211125124029_farm_image_real_a34a5a534d66.jpg,1230.0,266.9,yes
20211125114627,FA0002_GW01_H02_0012_20211125114627_farm_image_real_f2cbedf64b9a.jpg,1686.0,370.1,yes
20211125142900,FA0002_GW01_H01_0001_20211125142900_farm_image_real_cf71df2f4e59.jpg,1647.0,361.3,no
20211125093447,FA0002_GW01_H02_0014_20211125093447_farm_image_real_7e0973c04d09.jpg,1494.0,326.6,yes
20211125142235,FA0002_GW01_H02_0014_20211125142235_farm_image_real_53794052439b.jpg,1401.0,305.6,no
20211125110238,FA0002_GW01_H02_0015_20211125110238_farm_image_real_cbfb686448b7.jpg,1566.0,342.9,no
20211125091526,FA0002_GW01_H01_0001_20211125091526_farm_image_real_c365c6944c17.jpg,1758.0,386.4,yes
20211125120426,FA0002_GW01_H01_0002_20211125120426_farm_image_real_a40942e14dfe.jpg,1473.0,321.9,no
20211125135829,FA0002_GW01_H02_0012_20211125135829_farm_image_real_efc876ba45f9.jpg,1377.0,300.2,yes
20211125091039,FA0002_GW01_H02_0012_20211125091039_farm_image_real_bd7b12714b06.jpg,1302.0,283.2,yes
20211125150635,FA0002_GW01_H02_0014_20211125150635_farm_image_real_ea8bff274bc1.jpg,2058.0,454.3,yes
20211125090033,FA0002_GW01_H02_0013_20211125090033_farm_image_real_c14890394e31.jpg,1495.0,326.9,yes
20211125083032,FA0002_GW01_H02_0010_20211125083032_farm_image_real_a9bd34a24fa0.jpg,1248.0,271.0,yes
20211125143227,FA0002_GW01_H02_0012_20211125143227_farm_image_real_8f77f67940a6.jpg,1578.0,345.6,yes
20211125095236,FA0002_GW01_H02_0010_20211125095236_farm_image_real_d59929954203.jpg,1717.0,377.1,yes
20211125151240,FA0002_GW01_H02_0015_20211125151240_farm_image_real_2d8dcc2d45f8.jpg,1704.0,374.2,no
20211125111032,FA0002_GW01_H01_0002_20211125111032_farm_image_real_e97f2dc04c2a.jpg,1663.0,364.9,yes
20211125102634,FA0002_GW01_H02_0010_20211125102634_farm_image_real_7c9460264585.jpg,1332.0,290.0,yes
